YEAR,MO,DY,CLRSKY_SFC_SW_DWN
1996,2,14,7.4
1996,2,15,7.11
1996,2,16,7.62
1996,2,17,7.65
1996,2,18,6.91
1996,2,19,7.58
1996,2,20,7.71
1996,2,21,7.06
1996,2,22,7.59
1996,2,23,7.54
1996,2,24,7.37
1996,2,25,7.57
1996,2,26,7.83
1996,2,27,7.02
1996,2,28,7.28
1996,2,29,6.79
1996,3,1,7.28
1996,3,2,7.34
1996,3,3,7.18
1996,3,4,6.85
1996,3,5,7.42
1996,3,6,7.18
1996,3,7,7.29
1996,3,8,7.33
1996,3,9,7.11
1996,3,10,7.67
1996,3,11,6.85
1996,3,12,7.67
1996,3,13,6.9
1996,3,14,7.47
1996,3,15,7.51
1996,3,16,7.24
1996,3,17,7.24
1996,3,18,7.19
1996,3,19,7.11
1996,3,20,7.34
1996,3,21,7.06
1996,3,22,6.84
1996,3,23,6.92
1996,3,24,7.31
1996,3,25,7.1
1996,3,26,7.06
1996,3,27,7.07
1996,3,28,7.07
1996,3,29,7.02
1996,3,30,6.75
1996,3,31,6.6
1996,4,1,6.68
1996,4,2,6.7
1996,4,3,7.0
1996,4,4,6.48
1996,4,5,6.63
1996,4,6,6.96
1996,4,7,6.72
1996,4,8,6.91
1996,4,9,6.77
1996,4,10,6.65
1996,4,11,6.89
1996,4,12,6.73
1996,4,13,6.82
1996,4,14,6.66
1996,4,15,6.85
1996,4,16,6.59
1996,4,17,6.87
1996,4,18,6.43
1996,4,19,6.47
1996,4,20,6.31
1996,4,21,6.2
1996,4,22,6.35
1996,4,23,6.26
1996,4,24,6.75
1996,4,25,6.28
1996,4,26,6.36
1996,4,27,6.33
1996,4,28,6.63
1996,4,29,6.37
1996,4,30,6.36
1996,5,1,6.26
1996,5,2,6.53
1996,5,3,6.1
1996,5,4,5.85
1996,5,5,6.01
1996,5,6,6.49
1996,5,7,6.09
1996,5,8,6.04
1996,5,9,6.11
1996,5,10,6.18
1996,5,11,6.2
1996,5,12,5.89
1996,5,13,6.15
1996,5,14,6.14
1996,5,15,5.78
1996,5,16,5.35
1996,5,17,5.68
1996,5,18,5.7
1996,5,19,5.41
1996,5,20,5.78
1996,5,21,5.76
1996,5,22,5.83
1996,5,23,5.69
1996,5,24,5.79
1996,5,25,5.6
1996,5,26,5.54
1996,5,27,5.49
1996,5,28,5.41
1996,5,29,5.49
1996,5,30,5.73
1996,5,31,5.63
1996,6,1,5.68
1996,6,2,5.49
1996,6,3,5.48
1996,6,4,5.65
1996,6,5,5.4
1996,6,6,5.36
1996,6,7,5.45
1996,6,8,5.34
1996,6,9,5.74
1996,6,10,5.93
1996,6,11,5.62
1996,6,12,5.42
1996,6,13,5.36
1996,6,14,5.35
1996,6,15,5.3
1996,6,16,5.36
1996,6,17,5.12
1996,6,18,5.37
1996,6,19,5.4
1996,6,20,5.76
1996,6,21,5.7
1996,6,22,5.84
1996,6,23,5.65
1996,6,24,5.09
1996,6,25,5.58
1996,6,26,5.41
1996,6,27,5.46
1996,6,28,5.51
1996,6,29,5.79
1996,6,30,5.56
1996,7,1,5.43
1996,7,2,5.57
1996,7,3,5.51
1996,7,4,5.69
1996,7,5,5.7
1996,7,6,5.54
1996,7,7,5.67
1996,7,8,5.64
1996,7,9,5.54
1996,7,10,5.6
1996,7,11,5.28
1996,7,12,5.7
1996,7,13,6.05
1996,7,14,5.93
1996,7,15,5.41
1996,7,16,5.65
1996,7,17,6.12
1996,7,18,5.92
1996,7,19,5.82
1996,7,20,5.95
1996,7,21,5.96
1996,7,22,5.41
1996,7,23,5.4
1996,7,24,5.4
1996,7,25,5.87
1996,7,26,5.87
1996,7,27,5.41
1996,7,28,5.89
1996,7,29,5.7
1996,7,30,5.38
1996,7,31,5.29
1996,8,1,6.03
1996,8,2,5.94
1996,8,3,6.23
1996,8,4,6.25
1996,8,5,5.95
1996,8,6,5.76
1996,8,7,6.11
1996,8,8,6.0
1996,8,9,5.62
1996,8,10,6.21
1996,8,11,5.79
1996,8,12,6.0
1996,8,13,6.01
1996,8,14,6.01
1996,8,15,5.67
1996,8,16,6.18
1996,8,17,6.25
1996,8,18,6.16
1996,8,19,6.14
1996,8,20,5.55
1996,8,21,6.06
1996,8,22,6.38
1996,8,23,6.39
1996,8,24,6.52
1996,8,25,6.51
1996,8,26,6.13
1996,8,27,6.14
1996,8,28,5.89
1996,8,29,6.42
1996,8,30,6.53
1996,8,31,6.25
1996,9,1,6.21
1996,9,2,5.64
1996,9,3,6.8
1996,9,4,5.93
1996,9,5,6.02
1996,9,6,6.19
1996,9,7,6.67
1996,9,8,5.91
1996,9,9,6.23
1996,9,10,6.32
1996,9,11,7.04
1996,9,12,6.92
1996,9,13,6.28
1996,9,14,6.75
1996,9,15,6.89
1996,9,16,6.97
1996,9,17,6.96
1996,9,18,6.76
1996,9,19,7.02
1996,9,20,7.05
1996,9,21,7.19
1996,9,22,7.27
1996,9,23,7.35
1996,9,24,7.58
1996,9,25,6.96
1996,9,26,6.81
1996,9,27,7.31
1996,9,28,7.37
1996,9,29,7.31
1996,9,30,7.45
1996,10,1,7.19
1996,10,2,7.45
1996,10,3,7.22
1996,10,4,7.05
1996,10,5,7.38
1996,10,6,7.21
1996,10,7,7.43
1996,10,8,7.21
1996,10,9,7.79
1996,10,10,7.44
1996,10,11,7.51
1996,10,12,7.63
1996,10,13,7.69
1996,10,14,7.82
1996,10,15,7.56
1996,10,16,7.39
1996,10,17,7.62
1996,10,18,7.3
1996,10,19,7.46
1996,10,20,7.88
1996,10,21,7.77
1996,10,22,7.52
1996,10,23,7.7
1996,10,24,7.87
1996,10,25,7.95
1996,10,26,7.59
1996,10,27,7.61
1996,10,28,7.74
1996,10,29,7.35
1996,10,30,7.89
1996,10,31,7.84
1996,11,1,7.62
1996,11,2,7.26
1996,11,3,7.44
1996,11,4,7.56
1996,11,5,6.73
1996,11,6,7.53
1996,11,7,7.09
1996,11,8,7.87
1996,11,9,7.54
1996,11,10,7.37
1996,11,11,7.71
1996,11,12,6.94
1996,11,13,7.35
1996,11,14,6.9
1996,11,15,7.21
1996,11,16,6.89
1996,11,17,7.4
1996,11,18,7.1
1996,11,19,7.47
1996,11,20,7.26
1996,11,21,7.68
1996,11,22,7.48
1996,11,23,7.45
1996,11,24,7.21
1996,11,25,7.22
1996,11,26,7.31
1996,11,27,7.42
1996,11,28,7.19
1996,11,29,7.47
1996,11,30,7.46
1996,12,1,7.27
1996,12,2,7.66
1996,12,3,7.09
1996,12,4,6.7
1996,12,5,6.86
1996,12,6,6.92
1996,12,7,6.96
1996,12,8,6.74
1996,12,9,7.39
1996,12,10,7.37
1996,12,11,7.68
1996,12,12,6.67
1996,12,13,7.75
1996,12,14,7.02
1996,12,15,6.96
1996,12,16,7.53
1996,12,17,7.66
1996,12,18,7.41
1996,12,19,7.66
1996,12,20,7.15
1996,12,21,7.37
1996,12,22,7.58
1996,12,23,7.57
1996,12,24,7.43
1996,12,25,7.12
1996,12,26,6.77
1996,12,27,6.43
1996,12,28,7.28
1996,12,29,7.31
1996,12,30,7.78
1996,12,31,7.56
1997,1,1,7.12
1997,1,2,7.15
1997,1,3,7.14
1997,1,4,7.29
1997,1,5,7.52
1997,1,6,7.04
1997,1,7,6.86
1997,1,8,6.94
1997,1,9,7.26
1997,1,10,7.47
1997,1,11,7.26
1997,1,12,7.19
1997,1,13,6.88
1997,1,14,7.33
1997,1,15,7.26
1997,1,16,7.74
1997,1,17,7.67
1997,1,18,7.31
1997,1,19,7.15
1997,1,20,7.65
1997,1,21,7.25
1997,1,22,7.27
1997,1,23,7.78
1997,1,24,6.92
1997,1,25,7.09
1997,1,26,7.22
1997,1,27,7.79
1997,1,28,7.16
1997,1,29,7.51
1997,1,30,7.62
1997,1,31,7.63
1997,2,1,6.71
1997,2,2,7.26
1997,2,3,7.34
1997,2,4,6.98
1997,2,5,7.45
1997,2,6,7.81
1997,2,7,7.87
1997,2,8,7.71
1997,2,9,6.78
1997,2,10,6.69
1997,2,11,6.94
1997,2,12,7.2
1997,2,13,7.65
1997,2,14,7.83
1997,2,15,7.62
1997,2,16,7.46
1997,2,17,7.21
1997,2,18,7.67
1997,2,19,7.57
1997,2,20,7.82
1997,2,21,6.71
1997,2,22,7.36
1997,2,23,7.69
1997,2,24,7.37
1997,2,25,7.68
1997,2,26,7.75
1997,2,27,7.5
1997,2,28,7.08
1997,3,1,7.26
1997,3,2,7.22
1997,3,3,7.63
1997,3,4,7.22
1997,3,5,6.73
1997,3,6,7.04
1997,3,7,6.91
1997,3,8,6.92
1997,3,9,7.24
1997,3,10,6.92
1997,3,11,7.0
1997,3,12,7.62
1997,3,13,7.34
1997,3,14,7.33
1997,3,15,7.46
1997,3,16,7.25
1997,3,17,7.3
1997,3,18,7.25
1997,3,19,7.03
1997,3,20,7.09
1997,3,21,7.02
1997,3,22,7.36
1997,3,23,6.9
1997,3,24,6.92
1997,3,25,7.08
1997,3,26,6.4
1997,3,27,6.82
1997,3,28,6.1
1997,3,29,7.04
1997,3,30,6.77
1997,3,31,6.66
1997,4,1,6.71
1997,4,2,6.72
1997,4,3,6.56
1997,4,4,6.84
1997,4,5,7.05
1997,4,6,6.75
1997,4,7,6.26
1997,4,8,6.32
1997,4,9,5.77
1997,4,10,6.2
1997,4,11,5.89
1997,4,12,6.6
1997,4,13,6.19
1997,4,14,7.04
1997,4,15,6.84
1997,4,16,6.56
1997,4,17,6.39
1997,4,18,6.31
1997,4,19,6.48
1997,4,20,5.91
1997,4,21,6.11
1997,4,22,6.39
1997,4,23,6.52
1997,4,24,6.22
1997,4,25,6.22
1997,4,26,6.14
1997,4,27,6.05
1997,4,28,5.95
1997,4,29,6.57
1997,4,30,6.68
1997,5,1,6.32
1997,5,2,5.88
1997,5,3,6.07
1997,5,4,6.32
1997,5,5,6.22
1997,5,6,5.95
1997,5,7,6.33
1997,5,8,5.83
1997,5,9,5.79
1997,5,10,5.63
1997,5,11,5.89
1997,5,12,5.75
1997,5,13,5.88
1997,5,14,5.48
1997,5,15,5.69
1997,5,16,5.47
1997,5,17,5.81
1997,5,18,5.61
1997,5,19,5.71
1997,5,20,5.85
1997,5,21,5.49
1997,5,22,5.82
1997,5,23,5.81
1997,5,24,5.74
1997,5,25,5.35
1997,5,26,5.52
1997,5,27,5.75
1997,5,28,5.64
1997,5,29,5.66
1997,5,30,5.66
1997,5,31,5.43
1997,6,1,5.48
1997,6,2,5.73
1997,6,3,5.7
1997,6,4,5.51
1997,6,5,5.39
1997,6,6,5.47
1997,6,7,5.34
1997,6,8,5.31
1997,6,9,5.67
1997,6,10,5.46
1997,6,11,5.49
1997,6,12,5.47
1997,6,13,5.39
1997,6,14,5.55
1997,6,15,5.58
1997,6,16,5.24
1997,6,17,5.63
1997,6,18,5.47
1997,6,19,5.4
1997,6,20,5.42
1997,6,21,5.8
1997,6,22,5.8
1997,6,23,5.41
1997,6,24,5.81
1997,6,25,5.58
1997,6,26,5.75
1997,6,27,5.65
1997,6,28,5.65
1997,6,29,5.97
1997,6,30,5.89
1997,7,1,5.65
1997,7,2,5.56
1997,7,3,5.6
1997,7,4,5.87
1997,7,5,5.42
1997,7,6,5.67
1997,7,7,6.01
1997,7,8,5.94
1997,7,9,5.66
1997,7,10,5.92
1997,7,11,5.15
1997,7,12,5.7
1997,7,13,5.65
1997,7,14,5.72
1997,7,15,5.75
1997,7,16,5.57
1997,7,17,5.63
1997,7,18,5.77
1997,7,19,6.07
1997,7,20,6.02
1997,7,21,5.93
1997,7,22,5.58
1997,7,23,5.62
1997,7,24,5.61
1997,7,25,6.23
1997,7,26,6.03
1997,7,27,6.21
1997,7,28,6.23
1997,7,29,6.18
1997,7,30,5.64
1997,7,31,6.03
1997,8,1,5.74
1997,8,2,5.46
1997,8,3,5.13
1997,8,4,6.24
1997,8,5,5.88
1997,8,6,6.17
1997,8,7,6.2
1997,8,8,6.35
1997,8,9,5.9
1997,8,10,6.27
1997,8,11,6.24
1997,8,12,6.46
1997,8,13,6.44
1997,8,14,6.2
1997,8,15,6.52
1997,8,16,6.29
1997,8,17,6.21
1997,8,18,6.65
1997,8,19,6.61
1997,8,20,6.72
1997,8,21,6.73
1997,8,22,6.72
1997,8,23,6.37
1997,8,24,6.01
1997,8,25,6.08
1997,8,26,6.08
1997,8,27,6.27
1997,8,28,6.33
1997,8,29,6.55
1997,8,30,6.35
1997,8,31,6.48
1997,9,1,6.79
1997,9,2,6.84
1997,9,3,6.48
1997,9,4,7.02
1997,9,5,7.15
1997,9,6,7.07
1997,9,7,6.72
1997,9,8,6.9
1997,9,9,6.92
1997,9,10,6.72
1997,9,11,6.99
1997,9,12,7.07
1997,9,13,6.99
1997,9,14,6.56
1997,9,15,6.88
1997,9,16,6.74
1997,9,17,7.21
1997,9,18,6.65
1997,9,19,7.33
1997,9,20,7.06
1997,9,21,6.84
1997,9,22,7.09
1997,9,23,7.15
1997,9,24,7.19
1997,9,25,7.14
1997,9,26,7.3
1997,9,27,7.16
1997,9,28,7.26
1997,9,29,7.32
1997,9,30,7.28
1997,10,1,6.93
1997,10,2,6.72
1997,10,3,6.77
1997,10,4,6.69
1997,10,5,7.17
1997,10,6,7.14
1997,10,7,7.1
1997,10,8,7.48
1997,10,9,7.43
1997,10,10,7.39
1997,10,11,7.25
1997,10,12,7.44
1997,10,13,7.47
1997,10,14,7.72
1997,10,15,7.69
1997,10,16,7.6
1997,10,17,7.65
1997,10,18,7.56
1997,10,19,7.59
1997,10,20,7.53
1997,10,21,7.61
1997,10,22,7.42
1997,10,23,7.52
1997,10,24,7.61
1997,10,25,7.42
1997,10,26,7.61
1997,10,27,7.51
1997,10,28,7.67
1997,10,29,7.36
1997,10,30,7.87
1997,10,31,7.93
1997,11,1,7.81
1997,11,2,7.66
1997,11,3,7.24
1997,11,4,7.38
1997,11,5,6.99
1997,11,6,7.43
1997,11,7,7.41
1997,11,8,7.34
1997,11,9,7.29
1997,11,10,7.72
1997,11,11,7.27
1997,11,12,7.5
1997,11,13,7.26
1997,11,14,7.4
1997,11,15,7.26
1997,11,16,7.36
1997,11,17,7.42
1997,11,18,7.56
1997,11,19,7.25
1997,11,20,7.24
1997,11,21,7.7
1997,11,22,7.4
1997,11,23,7.3
1997,11,24,7.59
1997,11,25,7.64
1997,11,26,7.44
1997,11,27,7.46
1997,11,28,7.54
1997,11,29,7.47
1997,11,30,7.36
1997,12,1,7.32
1997,12,2,7.2
1997,12,3,7.27
1997,12,4,7.29
1997,12,5,7.49
1997,12,6,7.08
1997,12,7,7.49
1997,12,8,7.39
1997,12,9,7.37
1997,12,10,7.41
1997,12,11,7.66
1997,12,12,7.45
1997,12,13,7.77
1997,12,14,7.43
1997,12,15,6.99
1997,12,16,7.5
1997,12,17,7.4
1997,12,18,7.45
1997,12,19,7.38
1997,12,20,7.45
1997,12,21,7.4
1997,12,22,7.25
1997,12,23,7.49
1997,12,24,7.32
1997,12,25,7.21
1997,12,26,7.57
1997,12,27,7.05
1997,12,28,7.46
1997,12,29,7.06
1997,12,30,6.99
1997,12,31,7.15
1998,1,1,7.43
1998,1,2,7.36
1998,1,3,7.41
1998,1,4,7.12
1998,1,5,7.51
1998,1,6,7.52
1998,1,7,7.3
1998,1,8,7.37
1998,1,9,7.58
1998,1,10,7.41
1998,1,11,7.65
1998,1,12,7.57
1998,1,13,7.15
1998,1,14,7.34
1998,1,15,7.11
1998,1,16,7.21
1998,1,17,7.18
1998,1,18,7.24
1998,1,19,7.19
1998,1,20,7.33
1998,1,21,6.9
1998,1,22,6.89
1998,1,23,7.1
1998,1,24,6.82
1998,1,25,6.7
1998,1,26,6.69
1998,1,27,7.36
1998,1,28,7.26
1998,1,29,7.02
1998,1,30,7.51
1998,1,31,6.96
1998,2,1,7.78
1998,2,2,6.91
1998,2,3,6.67
1998,2,4,7.59
1998,2,5,7.55
1998,2,6,7.53
1998,2,7,7.47
1998,2,8,6.92
1998,2,9,6.3
1998,2,10,7.48
1998,2,11,7.61
1998,2,12,7.69
1998,2,13,7.01
1998,2,14,7.74
1998,2,15,7.33
1998,2,16,7.51
1998,2,17,7.2
1998,2,18,7.52
1998,2,19,7.41
1998,2,20,7.67
1998,2,21,7.57
1998,2,22,7.42
1998,2,23,7.85
1998,2,24,7.16
1998,2,25,7.57
1998,2,26,7.3
1998,2,27,7.7
1998,2,28,7.39
1998,3,1,7.09
1998,3,2,7.25
1998,3,3,7.55
1998,3,4,7.7
1998,3,5,7.46
1998,3,6,7.35
1998,3,7,7.61
1998,3,8,7.44
1998,3,9,7.03
1998,3,10,7.34
1998,3,11,7.41
1998,3,12,7.04
1998,3,13,7.3
1998,3,14,7.29
1998,3,15,7.2
1998,3,16,7.27
1998,3,17,6.78
1998,3,18,6.81
1998,3,19,6.83
1998,3,20,6.46
1998,3,21,7.16
1998,3,22,7.18
1998,3,23,7.37
1998,3,24,7.24
1998,3,25,6.47
1998,3,26,6.88
1998,3,27,6.85
1998,3,28,7.04
1998,3,29,6.5
1998,3,30,6.99
1998,3,31,6.84
1998,4,1,6.63
1998,4,2,6.91
1998,4,3,7.28
1998,4,4,6.57
1998,4,5,6.25
1998,4,6,5.88
1998,4,7,6.2
1998,4,8,6.54
1998,4,9,6.48
1998,4,10,6.63
1998,4,11,6.83
1998,4,12,6.55
1998,4,13,6.48
1998,4,14,6.12
1998,4,15,5.99
1998,4,16,6.2
1998,4,17,6.35
1998,4,18,6.29
1998,4,19,6.39
1998,4,20,6.12
1998,4,21,6.68
1998,4,22,6.29
1998,4,23,6.84
1998,4,24,6.59
1998,4,25,6.08
1998,4,26,6.26
1998,4,27,5.93
1998,4,28,6.51
1998,4,29,5.97
1998,4,30,6.06
1998,5,1,6.15
1998,5,2,5.83
1998,5,3,6.28
1998,5,4,5.93
1998,5,5,5.71
1998,5,6,5.79
1998,5,7,6.25
1998,5,8,5.53
1998,5,9,5.65
1998,5,10,5.56
1998,5,11,5.78
1998,5,12,5.9
1998,5,13,5.84
1998,5,14,5.51
1998,5,15,5.73
1998,5,16,5.17
1998,5,17,5.9
1998,5,18,5.78
1998,5,19,6.01
1998,5,20,5.88
1998,5,21,5.79
1998,5,22,5.74
1998,5,23,5.79
1998,5,24,5.57
1998,5,25,5.39
1998,5,26,5.41
1998,5,27,5.53
1998,5,28,5.16
1998,5,29,5.16
1998,5,30,5.31
1998,5,31,5.51
1998,6,1,5.26
1998,6,2,5.38
1998,6,3,5.44
1998,6,4,5.94
1998,6,5,5.3
1998,6,6,5.48
1998,6,7,5.42
1998,6,8,5.43
1998,6,9,5.81
1998,6,10,5.42
1998,6,11,5.28
1998,6,12,5.86
1998,6,13,5.35
1998,6,14,5.51
1998,6,15,5.1
1998,6,16,5.44
1998,6,17,5.71
1998,6,18,5.5
1998,6,19,5.85
1998,6,20,5.69
1998,6,21,5.59
1998,6,22,5.87
1998,6,23,5.92
1998,6,24,5.51
1998,6,25,5.8
1998,6,26,5.88
1998,6,27,5.5
1998,6,28,5.43
1998,6,29,4.99
1998,6,30,5.45
1998,7,1,5.46
1998,7,2,5.52
1998,7,3,5.5
1998,7,4,5.61
1998,7,5,5.94
1998,7,6,5.98
1998,7,7,5.28
1998,7,8,5.76
1998,7,9,5.63
1998,7,10,5.43
1998,7,11,6.01
1998,7,12,5.47
1998,7,13,5.46
1998,7,14,5.34
1998,7,15,5.54
1998,7,16,5.27
1998,7,17,5.42
1998,7,18,5.31
1998,7,19,5.44
1998,7,20,5.08
1998,7,21,4.81
1998,7,22,5.38
1998,7,23,5.69
1998,7,24,5.39
1998,7,25,5.71
1998,7,26,5.43
1998,7,27,5.33
1998,7,28,6.46
1998,7,29,6.1
1998,7,30,6.09
1998,7,31,6.13
1998,8,1,6.13
1998,8,2,5.48
1998,8,3,5.11
1998,8,4,5.93
1998,8,5,6.0
1998,8,6,5.9
1998,8,7,5.99
1998,8,8,6.2
1998,8,9,5.79
1998,8,10,5.85
1998,8,11,5.89
1998,8,12,5.83
1998,8,13,5.89
1998,8,14,6.05
1998,8,15,5.89
1998,8,16,5.95
1998,8,17,6.12
1998,8,18,6.5
1998,8,19,5.46
1998,8,20,6.06
1998,8,21,5.71
1998,8,22,6.12
1998,8,23,5.53
1998,8,24,5.64
1998,8,25,6.18
1998,8,26,5.89
1998,8,27,6.03
1998,8,28,5.99
1998,8,29,6.38
1998,8,30,6.21
1998,8,31,6.54
1998,9,1,6.95
1998,9,2,5.77
1998,9,3,6.83
1998,9,4,6.1
1998,9,5,5.94
1998,9,6,5.74
1998,9,7,7.01
1998,9,8,6.32
1998,9,9,6.93
1998,9,10,6.26
1998,9,11,6.55
1998,9,12,6.81
1998,9,13,6.84
1998,9,14,6.6
1998,9,15,6.28
1998,9,16,6.24
1998,9,17,7.1
1998,9,18,6.56
1998,9,19,7.09
1998,9,20,7.04
1998,9,21,6.25
1998,9,22,5.99
1998,9,23,6.67
1998,9,24,7.24
1998,9,25,6.9
1998,9,26,7.37
1998,9,27,6.69
1998,9,28,7.53
1998,9,29,7.19
1998,9,30,6.93
1998,10,1,6.97
1998,10,2,7.05
1998,10,3,6.78
1998,10,4,7.07
1998,10,5,7.36
1998,10,6,7.55
1998,10,7,7.38
1998,10,8,7.22
1998,10,9,6.96
1998,10,10,6.93
1998,10,11,6.86
1998,10,12,7.02
1998,10,13,6.63
1998,10,14,7.04
1998,10,15,6.82
1998,10,16,7.49
1998,10,17,7.01
1998,10,18,7.49
1998,10,19,7.07
1998,10,20,7.3
1998,10,21,7.39
1998,10,22,7.45
1998,10,23,7.61
1998,10,24,7.52
1998,10,25,7.45
1998,10,26,7.62
1998,10,27,7.56
1998,10,28,7.42
1998,10,29,7.88
1998,10,30,7.14
1998,10,31,7.4
1998,11,1,7.58
1998,11,2,7.68
1998,11,3,7.24
1998,11,4,6.65
1998,11,5,7.2
1998,11,6,6.98
1998,11,7,7.3
1998,11,8,7.14
1998,11,9,6.28
1998,11,10,7.79
1998,11,11,7.22
1998,11,12,6.68
1998,11,13,7.36
1998,11,14,7.56
1998,11,15,7.45
1998,11,16,7.77
1998,11,17,7.65
1998,11,18,7.48
1998,11,19,7.41
1998,11,20,7.1
1998,11,21,7.51
1998,11,22,7.8
1998,11,23,7.33
1998,11,24,7.74
1998,11,25,7.3
1998,11,26,7.24
1998,11,27,7.36
1998,11,28,7.52
1998,11,29,7.46
1998,11,30,7.76
1998,12,1,7.74
1998,12,2,7.74
1998,12,3,7.74
1998,12,4,6.61
1998,12,5,7.74
1998,12,6,7.67
1998,12,7,7.44
1998,12,8,7.55
1998,12,9,7.27
1998,12,10,7.59
1998,12,11,7.51
1998,12,12,7.18
1998,12,13,7.65
1998,12,14,7.35
1998,12,15,7.34
1998,12,16,7.3
1998,12,17,7.79
1998,12,18,7.36
1998,12,19,7.25
1998,12,20,7.39
1998,12,21,7.77
1998,12,22,7.39
1998,12,23,7.46
1998,12,24,7.3
1998,12,25,6.82
1998,12,26,6.76
1998,12,27,7.03
1998,12,28,7.38
1998,12,29,7.26
1998,12,30,7.78
1998,12,31,7.17
1999,1,1,7.53
1999,1,2,7.77
1999,1,3,7.76
1999,1,4,7.71
1999,1,5,7.54
1999,1,6,7.54
1999,1,7,7.5
1999,1,8,7.14
1999,1,9,7.76
1999,1,10,7.76
1999,1,11,7.76
1999,1,12,7.53
1999,1,13,7.78
1999,1,14,7.64
1999,1,15,7.42
1999,1,16,7.76
1999,1,17,7.74
1999,1,18,7.02
1999,1,19,7.63
1999,1,20,7.48
1999,1,21,7.15
1999,1,22,7.73
1999,1,23,7.79
1999,1,24,7.15
1999,1,25,7.72
1999,1,26,7.42
1999,1,27,7.53
1999,1,28,7.17
1999,1,29,7.64
1999,1,30,6.82
1999,1,31,7.75
1999,2,1,6.7
1999,2,2,6.8
1999,2,3,6.97
1999,2,4,7.8
1999,2,5,7.51
1999,2,6,7.42
1999,2,7,7.26
1999,2,8,7.81
1999,2,9,7.62
1999,2,10,7.57
1999,2,11,7.46
1999,2,12,7.21
1999,2,13,7.0
1999,2,14,7.69
1999,2,15,6.98
1999,2,16,7.64
1999,2,17,7.16
1999,2,18,7.04
1999,2,19,7.3
1999,2,20,6.88
1999,2,21,7.71
1999,2,22,7.54
1999,2,23,6.86
1999,2,24,7.8
1999,2,25,7.54
1999,2,26,7.03
1999,2,27,7.64
1999,2,28,7.63
1999,3,1,6.72
1999,3,2,7.29
1999,3,3,7.13
1999,3,4,7.69
1999,3,5,6.98
1999,3,6,6.63
1999,3,7,7.12
1999,3,8,7.31
1999,3,9,7.08
1999,3,10,7.68
1999,3,11,7.44
1999,3,12,7.27
1999,3,13,7.46
1999,3,14,7.4
1999,3,15,7.29
1999,3,16,6.8
1999,3,17,6.56
1999,3,18,6.84
1999,3,19,6.87
1999,3,20,7.51
1999,3,21,7.42
1999,3,22,6.86
1999,3,23,7.15
1999,3,24,7.07
1999,3,25,7.22
1999,3,26,7.4
1999,3,27,6.72
1999,3,28,6.26
1999,3,29,6.66
1999,3,30,7.12
1999,3,31,7.04
1999,4,1,7.02
1999,4,2,6.91
1999,4,3,7.01
1999,4,4,6.96
1999,4,5,7.05
1999,4,6,6.37
1999,4,7,7.16
1999,4,8,6.66
1999,4,9,6.51
1999,4,10,6.46
1999,4,11,6.16
1999,4,12,6.38
1999,4,13,6.26
1999,4,14,6.98
1999,4,15,6.11
1999,4,16,6.73
1999,4,17,6.47
1999,4,18,6.66
1999,4,19,6.42
1999,4,20,6.64
1999,4,21,6.45
1999,4,22,6.48
1999,4,23,6.43
1999,4,24,6.37
1999,4,25,6.6
1999,4,26,6.13
1999,4,27,6.19
1999,4,28,6.53
1999,4,29,5.57
1999,4,30,6.16
1999,5,1,6.14
1999,5,2,6.07
1999,5,3,6.25
1999,5,4,6.12
1999,5,5,5.85
1999,5,6,6.12
1999,5,7,6.28
1999,5,8,6.17
1999,5,9,5.73
1999,5,10,6.04
1999,5,11,5.97
1999,5,12,6.02
1999,5,13,5.69
1999,5,14,5.64
1999,5,15,5.94
1999,5,16,6.26
1999,5,17,5.92
1999,5,18,6.29
1999,5,19,5.9
1999,5,20,5.72
1999,5,21,5.9
1999,5,22,5.88
1999,5,23,5.8
1999,5,24,5.52
1999,5,25,5.67
1999,5,26,5.55
1999,5,27,5.57
1999,5,28,5.4
1999,5,29,5.7
1999,5,30,5.9
1999,5,31,5.61
1999,6,1,5.64
1999,6,2,5.82
1999,6,3,5.56
1999,6,4,5.8
1999,6,5,5.54
1999,6,6,5.66
1999,6,7,5.93
1999,6,8,5.63
1999,6,9,5.68
1999,6,10,5.5
1999,6,11,5.39
1999,6,12,5.36
1999,6,13,5.68
1999,6,14,5.43
1999,6,15,5.27
1999,6,16,5.28
1999,6,17,5.25
1999,6,18,5.77
1999,6,19,5.72
1999,6,20,5.49
1999,6,21,5.33
1999,6,22,5.34
1999,6,23,5.54
1999,6,24,5.76
1999,6,25,5.63
1999,6,26,5.56
1999,6,27,5.21
1999,6,28,5.52
1999,6,29,5.75
1999,6,30,5.8
1999,7,1,5.31
1999,7,2,5.59
1999,7,3,5.23
1999,7,4,5.58
1999,7,5,5.94
1999,7,6,5.62
1999,7,7,5.85
1999,7,8,5.99
1999,7,9,5.76
1999,7,10,5.43
1999,7,11,5.36
1999,7,12,5.41
1999,7,13,5.24
1999,7,14,5.61
1999,7,15,5.55
1999,7,16,5.78
1999,7,17,5.99
1999,7,18,6.01
1999,7,19,5.83
1999,7,20,5.81
1999,7,21,5.93
1999,7,22,5.62
1999,7,23,5.35
1999,7,24,5.4
1999,7,25,5.59
1999,7,26,5.37
1999,7,27,5.5
1999,7,28,5.74
1999,7,29,5.77
1999,7,30,5.76
1999,7,31,6.04
1999,8,1,5.46
1999,8,2,5.92
1999,8,3,5.91
1999,8,4,5.98
1999,8,5,5.81
1999,8,6,6.26
